product_name,product_price,product_memory,product_color,product_url,img_url
 Samsung Galaxy S23 Ultra 12GB 512GB,29.990.000 đ,512 GB(12GB - 512GB),Trắng,https://cellphones.com.vn/samsung-galaxy-s23-ultra-12gb-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_1.jpg"
 Samsung Galaxy S23 Ultra 12GB 512GB,29.990.000 đ,512 GB(12GB - 512GB),Xanh,https://cellphones.com.vn/samsung-galaxy-s23-ultra-12gb-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_1.jpg"
 Samsung Galaxy S23 Ultra 12GB 1TB ,35.990.000 đ,1 TB(12GB - 1TB),Trắng,https://cellphones.com.vn/samsung-galaxy-s23-ultra-12gb-1tb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/2/s23-ultra-xanh_4.png"
 Samsung Galaxy S23 Ultra 12GB 1TB ,35.990.000 đ,1 TB(12GB - 1TB),Đen,https://cellphones.com.vn/samsung-galaxy-s23-ultra-12gb-1tb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/2/s23-ultra-xanh_4.png"
 Samsung Galaxy S23 Ultra 12GB 1TB ,35.990.000 đ,1 TB(12GB - 1TB),Tím,https://cellphones.com.vn/samsung-galaxy-s23-ultra-12gb-1tb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/2/s23-ultra-xanh_4.png"
 Samsung Galaxy S23 Ultra 12GB 1TB ,35.990.000 đ,1 TB(12GB - 1TB),Xanh,https://cellphones.com.vn/samsung-galaxy-s23-ultra-12gb-1tb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/2/s23-ultra-xanh_4.png"
 Samsung Galaxy S22 Ultra (12GB - 256GB) - Độc quyền ,19.490.000 đ,256 GB(12GB - 256GB),Xanh,https://cellphones.com.vn/samsung-galaxy-s22-ultra-12gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_phantomblack_211119_2.jpg"
 Samsung Galaxy S22 Ultra (12GB - 256GB) - Độc quyền ,19.490.000 đ,256 GB(12GB - 256GB),Đen,https://cellphones.com.vn/samsung-galaxy-s22-ultra-12gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_phantomblack_211119_2.jpg"
 Samsung Galaxy S22 Ultra (12GB - 256GB) - Độc quyền ,19.490.000 đ,256 GB(12GB - 256GB),Đỏ,https://cellphones.com.vn/samsung-galaxy-s22-ultra-12gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_phantomblack_211119_2.jpg"
 Samsung Galaxy S22 Ultra (12GB - 256GB) - Độc quyền ,19.490.000 đ,256 GB(12GB - 256GB),Trắng,https://cellphones.com.vn/samsung-galaxy-s22-ultra-12gb-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/s/m/sm-s908_galaxys22ultra_front_phantomblack_211119_2.jpg"
 Xiaomi Redmi Note 12 ,4.290.000 đ,128 GB(Note 12),Xám,https://cellphones.com.vn/xiaomi-redmi-note-12.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt_7766_3__1.jpg"
 Xiaomi Redmi Note 12 ,4.290.000 đ,128 GB(Note 12),Xanh dương,https://cellphones.com.vn/xiaomi-redmi-note-12.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt_7766_3__1.jpg"
 Xiaomi Redmi Note 12 ,4.290.000 đ,128 GB(Note 12),Xanh lá,https://cellphones.com.vn/xiaomi-redmi-note-12.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt_7766_3__1.jpg"
 Xiaomi Redmi Note 12 ,4.290.000 đ,128 GB(Note 12),Xám,https://cellphones.com.vn/xiaomi-redmi-note-12.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt_7766_3__1.jpg"
 Xiaomi Redmi Note 12 ,4.290.000 đ,128 GB(Note 12),Xanh dương,https://cellphones.com.vn/xiaomi-redmi-note-12.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt_7766_3__1.jpg"
 Xiaomi Redmi Note 12 ,4.290.000 đ,128 GB(Note 12),Xanh lá,https://cellphones.com.vn/xiaomi-redmi-note-12.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt_7766_3__1.jpg"
 Xiaomi 12T 8GB 128GB ,9.690.000 đ,128 GB(12T),Đen,https://cellphones.com.vn/xiaomi-mi-12t.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12t-den_1.jpg"
 Xiaomi 12T 8GB 128GB ,9.690.000 đ,128 GB(12T),Bạc,https://cellphones.com.vn/xiaomi-mi-12t.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12t-den_1.jpg"
 Xiaomi 12T 8GB 128GB ,9.690.000 đ,128 GB(12T),Xanh dương,https://cellphones.com.vn/xiaomi-mi-12t.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12t-den_1.jpg"
 Xiaomi Redmi Note 12 ,4.290.000 đ,128 GB(Note 12),Xám,https://cellphones.com.vn/xiaomi-redmi-note-12.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt_7766_3__1.jpg"
 Xiaomi Redmi Note 12 ,4.290.000 đ,128 GB(Note 12),Xanh dương,https://cellphones.com.vn/xiaomi-redmi-note-12.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt_7766_3__1.jpg"
 Xiaomi Redmi Note 12 ,4.290.000 đ,128 GB(Note 12),Xanh lá,https://cellphones.com.vn/xiaomi-redmi-note-12.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt_7766_3__1.jpg"
 Xiaomi Redmi Note 12 Pro 4G 8GB 256GB ,7.490.000 đ,256 GB(Note 12 Pro 4G),Xanh dương đậm,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-4g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/redmi-note-12-pro-4g-1-den.jpg"
 Xiaomi Redmi Note 12 Pro 4G 8GB 256GB ,7.490.000 đ,256 GB(Note 12 Pro 4G),Xám,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-4g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/redmi-note-12-pro-4g-1-den.jpg"
 Xiaomi Redmi Note 12 Pro 4G 8GB 256GB ,7.490.000 đ,256 GB(Note 12 Pro 4G),Xanh dương nhạt,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-4g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/redmi-note-12-pro-4g-1-den.jpg"
 Xiaomi Redmi Note 12 Pro 5G ,8.990.000 đ,256 GB( Note 12 Pro 5G),Trắng,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt7766.jpg"
 Xiaomi Redmi Note 12 Pro 5G ,8.990.000 đ,256 GB( Note 12 Pro 5G),Đen,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt7766.jpg"
 Xiaomi Redmi Note 12 Pro 5G ,8.990.000 đ,256 GB( Note 12 Pro 5G),Xanh dương,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt7766.jpg"
 Xiaomi 12 Pro (5G) ,14.490.000 đ,256 GB(Xiaomi 12 Pro),Xanh dương,https://cellphones.com.vn/xiaomi-mi-12-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12-pro_arenamobiles.jpg"
 Xiaomi 12 Pro (5G) ,14.490.000 đ,256 GB(Xiaomi 12 Pro),Xám,https://cellphones.com.vn/xiaomi-mi-12-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12-pro_arenamobiles.jpg"
 Xiaomi 12 Pro (5G) ,14.490.000 đ,256 GB(Xiaomi 12 Pro),Tím,https://cellphones.com.vn/xiaomi-mi-12-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12-pro_arenamobiles.jpg"
 OPPO Reno6 Z 5G ,6.790.000 đ,128 GB(Reno6 Z 5G),Đen,https://cellphones.com.vn/oppo-reno-6z.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/o/p/oppo_reno6.jpg"
 OPPO Reno6 Z 5G ,6.790.000 đ,128 GB(Reno6 Z 5G),Bạc,https://cellphones.com.vn/oppo-reno-6z.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/o/p/oppo_reno6.jpg"
 OPPO Reno8 ,7.490.000 đ,256 GB(Reno8),Đen,https://cellphones.com.vn/oppo-reno-8.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_reno8_4g_-_gold.png"
 OPPO Reno8 ,7.490.000 đ,256 GB(Reno8),Vàng,https://cellphones.com.vn/oppo-reno-8.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_reno8_4g_-_gold.png"
 OPPO Reno7 Z (5G) ,7.000.000 đ,128 GB(Reno7 Z),Bạc,https://cellphones.com.vn/oppo-reno7-z.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_rainbow_spectrum_-_reno7_z.png"
 OPPO Reno7 Z (5G) ,7.000.000 đ,128 GB(Reno7 Z),Đen,https://cellphones.com.vn/oppo-reno7-z.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_rainbow_spectrum_-_reno7_z.png"
 OPPO Reno7 Z (5G) ,7.000.000 đ,128 GB(Reno7 Z),Bạc,https://cellphones.com.vn/oppo-reno7-z.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_rainbow_spectrum_-_reno7_z.png"
 OPPO Reno7 Z (5G) ,7.000.000 đ,128 GB(Reno7 Z),Đen,https://cellphones.com.vn/oppo-reno7-z.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_rainbow_spectrum_-_reno7_z.png"
 OPPO A57 ,3.790.000 đ,64 GB(64GB),Đen,https://cellphones.com.vn/oppo-a57.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_a57_-_black.jpg"
 OPPO A57 ,3.790.000 đ,64 GB(64GB),Xanh,https://cellphones.com.vn/oppo-a57.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_a57_-_black.jpg"
 OPPO A57 4GB 128GB ,4.390.000 đ,128 GB(128GB),Vàng,https://cellphones.com.vn/oppo-a57-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_a57_-_black_3.jpg"
 OPPO A57 4GB 128GB ,4.390.000 đ,128 GB(128GB),Đen,https://cellphones.com.vn/oppo-a57-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_a57_-_black_3.jpg"
 OPPO A57 4GB 128GB ,4.390.000 đ,128 GB(128GB),Xanh,https://cellphones.com.vn/oppo-a57-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_a57_-_black_3.jpg"
 OPPO Reno7 (5G) ,7.590.000 đ,256 GB(Reno7 5G),Xanh,https://cellphones.com.vn/oppo-reno-7.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_blue_-_reno7_5g.png"
 OPPO Reno7 (5G) ,7.590.000 đ,256 GB(Reno7 5G),Đen,https://cellphones.com.vn/oppo-reno-7.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_blue_-_reno7_5g.png"
 OPPO Reno7 Z (5G) ,7.000.000 đ,128 GB(Reno7 Z),Bạc,https://cellphones.com.vn/oppo-reno7-z.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_rainbow_spectrum_-_reno7_z.png"
 OPPO Reno7 Z (5G) ,7.000.000 đ,128 GB(Reno7 Z),Đen,https://cellphones.com.vn/oppo-reno7-z.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_rainbow_spectrum_-_reno7_z.png"
 OPPO Reno7 (5G) ,7.590.000 đ,256 GB(Reno7 5G),Xanh,https://cellphones.com.vn/oppo-reno-7.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_blue_-_reno7_5g.png"
 OPPO Reno7 (5G) ,7.590.000 đ,256 GB(Reno7 5G),Đen,https://cellphones.com.vn/oppo-reno-7.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_blue_-_reno7_5g.png"
 OPPO Reno 7 Pro ,11.190.000 đ,256 GB(Reno 7 Pro),Đen,https://cellphones.com.vn/oppo-reno7-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_i_xu_ng_42__3.png"
 OPPO Reno 7 Pro ,11.190.000 đ,256 GB(Reno 7 Pro),Xanh,https://cellphones.com.vn/oppo-reno7-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_i_xu_ng_42__3.png"
 OPPO Reno 7 Pro ,11.190.000 đ,256 GB(Reno 7 Pro),Đen,https://cellphones.com.vn/oppo-reno7-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_i_xu_ng_42__3.png"
 OPPO Reno 7 Pro ,11.190.000 đ,256 GB(Reno 7 Pro),Xanh,https://cellphones.com.vn/oppo-reno7-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_i_xu_ng_42__3.png"
 OPPO Reno7 (5G) ,7.590.000 đ,256 GB(Reno7 5G),Xanh,https://cellphones.com.vn/oppo-reno-7.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_blue_-_reno7_5g.png"
 OPPO Reno7 (5G) ,7.590.000 đ,256 GB(Reno7 5G),Đen,https://cellphones.com.vn/oppo-reno-7.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_blue_-_reno7_5g.png"
 OPPO Reno 7 Pro ,11.190.000 đ,256 GB(Reno 7 Pro),Đen,https://cellphones.com.vn/oppo-reno7-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_i_xu_ng_42__3.png"
 OPPO Reno 7 Pro ,11.190.000 đ,256 GB(Reno 7 Pro),Xanh,https://cellphones.com.vn/oppo-reno7-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/t/_/t_i_xu_ng_42__3.png"
 OPPO Reno8 5G 8GB 256GB,13.990.000 đ,256 GB(Reno8 5G),Vàng,https://cellphones.com.vn/oppo-reno-8-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_reno8_5g_-_black.png"
 OPPO Reno8 5G 8GB 256GB,13.990.000 đ,256 GB(Reno8 5G),Đen,https://cellphones.com.vn/oppo-reno-8-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_reno8_5g_-_black.png"
 Xiaomi 12T Pro ,14.690.000 đ,256 GB(12T Pro),Xám,https://cellphones.com.vn/xiaomi-mi-12t-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12t-xanh_2.jpg"
 Xiaomi 12T Pro ,14.690.000 đ,256 GB(12T Pro),Xanh dương (Độc quyền),https://cellphones.com.vn/xiaomi-mi-12t-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12t-xanh_2.jpg"
 Xiaomi 12T Pro ,14.690.000 đ,256 GB(12T Pro),Bạc,https://cellphones.com.vn/xiaomi-mi-12t-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12t-xanh_2.jpg"
 Xiaomi Redmi Note 12S ,6.190.000 đ,256 GB(Note 12S),Xanh dương,https://cellphones.com.vn/xiaomi-redmi-note-12s.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-redmi-note-12s.jpg"
 Xiaomi Redmi Note 12S ,6.190.000 đ,256 GB(Note 12S),Đen,https://cellphones.com.vn/xiaomi-redmi-note-12s.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-redmi-note-12s.jpg"
 Xiaomi Redmi Note 12S ,6.190.000 đ,256 GB(Note 12S),Xanh lá,https://cellphones.com.vn/xiaomi-redmi-note-12s.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-redmi-note-12s.jpg"
 Xiaomi Redmi Note 12 Pro 4G 8GB 256GB ,7.490.000 đ,256 GB(Note 12 Pro 4G),Xanh dương đậm,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-4g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/redmi-note-12-pro-4g-1-den.jpg"
 Xiaomi Redmi Note 12 Pro 4G 8GB 256GB ,7.490.000 đ,256 GB(Note 12 Pro 4G),Xám,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-4g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/redmi-note-12-pro-4g-1-den.jpg"
 Xiaomi Redmi Note 12 Pro 4G 8GB 256GB ,7.490.000 đ,256 GB(Note 12 Pro 4G),Xanh dương nhạt,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-4g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/redmi-note-12-pro-4g-1-den.jpg"
 Xiaomi Redmi Note 12 Pro 5G ,8.990.000 đ,256 GB( Note 12 Pro 5G),Trắng,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt7766.jpg"
 Xiaomi Redmi Note 12 Pro 5G ,8.990.000 đ,256 GB( Note 12 Pro 5G),Đen,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt7766.jpg"
 Xiaomi Redmi Note 12 Pro 5G ,8.990.000 đ,256 GB( Note 12 Pro 5G),Xanh dương,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt7766.jpg"
 Xiaomi Redmi Note 12S ,6.190.000 đ,256 GB(Note 12S),Xanh dương,https://cellphones.com.vn/xiaomi-redmi-note-12s.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-redmi-note-12s.jpg"
 Xiaomi Redmi Note 12S ,6.190.000 đ,256 GB(Note 12S),Đen,https://cellphones.com.vn/xiaomi-redmi-note-12s.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-redmi-note-12s.jpg"
 Xiaomi Redmi Note 12S ,6.190.000 đ,256 GB(Note 12S),Xanh lá,https://cellphones.com.vn/xiaomi-redmi-note-12s.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-redmi-note-12s.jpg"
 Xiaomi Redmi Note 12 Pro 4G 8GB 256GB ,7.490.000 đ,256 GB(Note 12 Pro 4G),Xanh dương đậm,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-4g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/redmi-note-12-pro-4g-1-den.jpg"
 Xiaomi Redmi Note 12 Pro 4G 8GB 256GB ,7.490.000 đ,256 GB(Note 12 Pro 4G),Xám,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-4g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/redmi-note-12-pro-4g-1-den.jpg"
 Xiaomi Redmi Note 12 Pro 4G 8GB 256GB ,7.490.000 đ,256 GB(Note 12 Pro 4G),Xanh dương nhạt,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-4g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/redmi-note-12-pro-4g-1-den.jpg"
 Xiaomi Redmi Note 12 Pro 5G ,8.990.000 đ,256 GB( Note 12 Pro 5G),Trắng,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt7766.jpg"
 Xiaomi Redmi Note 12 Pro 5G ,8.990.000 đ,256 GB( Note 12 Pro 5G),Đen,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt7766.jpg"
 Xiaomi Redmi Note 12 Pro 5G ,8.990.000 đ,256 GB( Note 12 Pro 5G),Xanh dương,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt7766.jpg"
 OPPO Reno8 ,7.490.000 đ,256 GB(Reno8),Đen,https://cellphones.com.vn/oppo-reno-8.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_reno8_4g_-_gold.png"
 OPPO Reno8 ,7.490.000 đ,256 GB(Reno8),Vàng,https://cellphones.com.vn/oppo-reno-8.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_reno8_4g_-_gold.png"
 OPPO Reno8 T 256GB ,8.490.000 đ,256 GB(Reno8 T),Vàng,https://cellphones.com.vn/oppo-reno-8t-4g-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/6/3/638106969904674603_oppo-reno8-t-4g-den-5.jpg"
 OPPO Reno8 T 256GB ,8.490.000 đ,256 GB(Reno8 T),Đen,https://cellphones.com.vn/oppo-reno-8t-4g-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/6/3/638106969904674603_oppo-reno8-t-4g-den-5.jpg"
 OPPO A57 ,3.790.000 đ,64 GB(64GB),Đen,https://cellphones.com.vn/oppo-a57.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_a57_-_black.jpg"
 OPPO A57 ,3.790.000 đ,64 GB(64GB),Xanh,https://cellphones.com.vn/oppo-a57.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_a57_-_black.jpg"
 OPPO Reno8 ,7.490.000 đ,256 GB(Reno8),Đen,https://cellphones.com.vn/oppo-reno-8.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_reno8_4g_-_gold.png"
 OPPO Reno8 ,7.490.000 đ,256 GB(Reno8),Vàng,https://cellphones.com.vn/oppo-reno-8.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_reno8_4g_-_gold.png"
 OPPO Reno8 T 256GB ,8.490.000 đ,256 GB(Reno8 T),Vàng,https://cellphones.com.vn/oppo-reno-8t-4g-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/6/3/638106969904674603_oppo-reno8-t-4g-den-5.jpg"
 OPPO Reno8 T 256GB ,8.490.000 đ,256 GB(Reno8 T),Đen,https://cellphones.com.vn/oppo-reno-8t-4g-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/6/3/638106969904674603_oppo-reno8-t-4g-den-5.jpg"
 OPPO Reno8 T 5G (8GB - 128GB) ,9.290.000 đ,128 GB(Reno8 T 5G),Đen,https://cellphones.com.vn/oppo-reno-8t.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/o/p/oppo-reno8t-vang1-thumb-600x600.jpg"
 OPPO Reno8 T 5G (8GB - 128GB) ,9.290.000 đ,128 GB(Reno8 T 5G),Vàng,https://cellphones.com.vn/oppo-reno-8t.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/o/p/oppo-reno8t-vang1-thumb-600x600.jpg"
 OPPO Reno8 5G 8GB 256GB,13.990.000 đ,256 GB(Reno8 5G),Vàng,https://cellphones.com.vn/oppo-reno-8-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_reno8_5g_-_black.png"
 OPPO Reno8 5G 8GB 256GB,13.990.000 đ,256 GB(Reno8 5G),Đen,https://cellphones.com.vn/oppo-reno-8-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_product_-_reno8_5g_-_black.png"
 OPPO A57 4GB 128GB ,4.390.000 đ,128 GB(128GB),Vàng,https://cellphones.com.vn/oppo-a57-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_a57_-_black_3.jpg"
 OPPO A57 4GB 128GB ,4.390.000 đ,128 GB(128GB),Xanh,https://cellphones.com.vn/oppo-a57-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_a57_-_black_3.jpg"
 OPPO A57 4GB 128GB ,4.390.000 đ,128 GB(128GB),Đen,https://cellphones.com.vn/oppo-a57-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/c/o/combo_a57_-_black_3.jpg"
 OPPO Reno8 T 5G (8GB - 128GB) ,9.290.000 đ,128 GB(Reno8 T 5G),Đen,https://cellphones.com.vn/oppo-reno-8t.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/o/p/oppo-reno8t-vang1-thumb-600x600.jpg"
 OPPO Reno8 T 5G (8GB - 128GB) ,9.290.000 đ,128 GB(Reno8 T 5G),Vàng,https://cellphones.com.vn/oppo-reno-8t.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/o/p/oppo-reno8t-vang1-thumb-600x600.jpg"
 realme C30s 2GB 32GB ,1.790.000 đ,32 GB(2GB 32GB),Xanh,https://cellphones.com.vn/realme-c30s.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/realme-c30s-den-glr--009.jpg"
 realme C30s 2GB 32GB ,1.790.000 đ,32 GB(2GB 32GB),Đen,https://cellphones.com.vn/realme-c30s.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/realme-c30s-den-glr--009.jpg"
 realme 8 5G ,6.290.000 đ,128 GB(Realme 8 5G),Xanh,https://cellphones.com.vn/realme-8-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/realme-8-5g-blue-1-600x600_1.jpg"
